HomeTeam,AwayTeam,Home_curr_pos,Away_curr_pos,Home_W/MP,Away_W/MP,Home_D/MP,Away_D/MP,Home_L/MP,Away_L/MP,HSoT/90,ASoT/90,HAS,AAS,HDS,ADS,past_h2h,home_past_form1,home_past_form2,home_past_form3,away_past_form1,away_past_form2,away_past_form3,B365H,B365D,B365A
Chelsea,Arsenal,2.0,5.0,0.7333333333333333,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,7.6,8.2,1.4545454545454546,1.535181236673774,0.5117270788912579,0.8311688311688311,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.72,3.4,5.0
Sheffield United,Aston Villa,17.0,9.0,0.25,0.3125,0.25,0.5625,0.5,0.125,4.875,4.8125,0.8181818181818182,1.044776119402985,1.6417910447761193,0.7272727272727273,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.62,3.2,2.6
Chelsea,Newcastle,2.0,14.0,0.7333333333333333,0.3125,0.13333333333333333,0.25,0.13333333333333333,0.4375,7.6,6.3125,1.4545454545454546,0.8955223880597015,0.5117270788912579,0.8181818181818182,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.2,6.0,13.0
Wigan,Arsenal,11.0,5.0,0.4,0.4666666666666667,0.2,0.26666666666666666,0.4,0.26666666666666666,5.2,8.2,1.038961038961039,1.535181236673774,1.7057569296375266,0.8311688311688311,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.75,3.5,1.72
Arsenal,Portsmouth,5.0,6.0,0.4666666666666667,0.4375,0.26666666666666666,0.25,0.26666666666666666,0.3125,8.2,6.4375,1.4545454545454546,1.044776119402985,0.5970149253731343,0.7272727272727273,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.4,4.33,7.5
Aston Villa,Bolton,8.0,6.0,0.29411764705882354,0.47058823529411764,0.5882352941176471,0.17647058823529413,0.11764705882352941,0.35294117647058826,4.823529411764706,4.352941176470588,1.0759493670886076,1.0402097902097902,1.0402097902097902,0.7172995780590717,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.4,3.2,2.87
Charlton,Liverpool,19.0,5.0,0.17647058823529413,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.6470588235294118,0.29411764705882354,4.823529411764706,7.529411764705882,0.5379746835443038,0.743006993006993,1.0402097902097902,1.0759493670886076,1.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,3.8,1.53
Newcastle,Watford,14.0,20.0,0.29411764705882354,0.0625,0.23529411764705882,0.5,0.47058823529411764,0.4375,6.0,4.5,0.8069620253164558,0.4458041958041958,1.3374125874125875,1.1656118143459917,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.72,3.4,5.0
Reading,Blackburn,7.0,17.0,0.47058823529411764,0.25,0.11764705882352941,0.25,0.4117647058823529,0.5,3.0588235294117645,5.1875,0.9862869198312236,0.5094905094905094,1.3374125874125875,0.922242314647378,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.1,3.25,3.4
Wigan,Sheffield United,11.0,16.0,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.47058823529411764,5.176470588235294,5.176470588235294,0.8966244725738397,0.2972027972027972,1.6346153846153846,0.8069620253164558,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.8,3.4,4.33
Everton,Chelsea,10.0,2.0,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.11764705882352941,4.823529411764706,7.588235294117647,1.1656118143459917,1.6346153846153846,0.743006993006993,0.44831223628691985,0.0,2.0,2.0,2.0,2.0,1.0,0.0,5.5,3.8,1.57
Man City,Tottenham,12.0,9.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.35294117647058826,6.176470588235294,6.0588235294117645,0.6276371308016878,0.4458041958041958,0.1486013986013986,1.2552742616033756,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.5,3.2,2.75
West Ham,Man United,18.0,1.0,0.23529411764705882,0.8235294117647058,0.11764705882352941,0.11764705882352941,0.6470588235294118,0.058823529411764705,4.470588235294118,8.588235294117647,0.7172995780590717,2.674825174825175,1.1888111888111887,0.44831223628691985,0.0,2.0,0.0,2.0,2.0,0.0,2.0,6.5,4.0,1.44
Fulham,Middlesbrough,13.0,15.0,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.47058823529411764,3.8823529411764706,4.470588235294118,0.6276371308016878,0.8916083916083916,1.0402097902097902,1.0759493670886076,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.25,3.2,3.1
Arsenal,Blackburn,3.0,17.0,0.4444444444444444,0.25,0.3333333333333333,0.25,0.2222222222222222,0.5,7.666666666666667,5.1875,1.4345991561181435,0.5094905094905094,0.7925407925407925,0.922242314647378,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.33,4.5,9.5
Aston Villa,Man United,9.0,1.0,0.2777777777777778,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.16666666666666666,0.1111111111111111,5.055555555555555,8.722222222222221,0.9523809523809524,2.2641509433962264,1.0062893081761006,0.4761904761904762,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.5,3.6,1.61
Fulham,West Ham,11.0,18.0,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.3888888888888889,0.6111111111111112,4.0,4.444444444444445,0.7142857142857143,0.25157232704402516,1.0062893081761006,1.2698412698412698,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.37,3.25,2.87
Liverpool,Watford,4.0,20.0,0.5,0.058823529411764705,0.2222222222222222,0.47058823529411764,0.2777777777777778,0.47058823529411764,7.666666666666667,4.705882352941177,1.4285714285714286,0.5031446540880503,0.3773584905660377,1.1904761904761907,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.2,6.0,13.0
Man City,Bolton,14.0,5.0,0.2777777777777778,0.5,0.2777777777777778,0.16666666666666666,0.4444444444444444,0.3333333333333333,6.055555555555555,4.277777777777778,0.6349206349206349,1.0062893081761006,0.3773584905660377,0.6349206349206349,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.4,3.25,2.87
Middlesbrough,Charlton,17.0,19.0,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.5,0.6666666666666666,4.777777777777778,4.666666666666667,0.6349206349206349,0.8805031446540881,1.257861635220126,1.666666666666667,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.72,3.4,5.0
Newcastle,Tottenham,13.0,7.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.3333333333333333,6.0,6.111111111111111,0.8730158730158731,0.628930817610063,1.257861635220126,1.1904761904761907,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.5,3.2,2.75
Portsmouth,Sheffield United,6.0,15.0,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,6.444444444444445,5.277777777777778,1.2698412698412698,0.3773584905660377,0.7547169811320754,0.7142857142857143,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.66,3.6,5.0
Reading,Everton,8.0,10.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.3333333333333333,3.1666666666666665,4.611111111111111,0.9523809523809524,0.8805031446540881,1.3836477987421385,0.9523809523809524,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.3,3.25,3.0
Wigan,Chelsea,12.0,2.0,0.3333333333333333,0.7222222222222222,0.2222222222222222,0.16666666666666666,0.4444444444444444,0.1111111111111111,5.222222222222222,7.666666666666667,0.7936507936507937,1.7610062893081762,1.5094339622641508,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,2.0,1.0,7.5,4.33,1.4
Blackburn,Liverpool,16.0,4.0,0.2777777777777778,0.5,0.2222222222222222,0.2222222222222222,0.5,0.2777777777777778,5.388888888888889,7.666666666666667,0.8730158730158731,1.0062893081761006,1.5094339622641508,0.9523809523809524,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.2,3.4,1.83
Bolton,Newcastle,5.0,11.0,0.5263157894736842,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.3157894736842105,0.42105263157894735,4.2105263157894735,6.157894736842105,0.9559748427672956,0.7407407407407407,0.8641975308641975,0.7966457023060798,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.9,3.3,4.0
Chelsea,Reading,2.0,9.0,0.7368421052631579,0.42105263157894735,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.47368421052631576,7.526315789473684,3.3684210526315788,1.2746331236897275,0.9876543209876543,0.49382716049382713,0.9559748427672956,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.18,6.0,15.0
Everton,Middlesbrough,8.0,15.0,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.47368421052631576,4.7368421052631575,5.0,1.1949685534591197,0.8641975308641975,0.9876543209876543,1.1153039832285117,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.83,3.25,4.5
Man United,Wigan,1.0,13.0,0.7894736842105263,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.47368421052631576,8.789473684210526,5.2631578947368425,1.5932914046121596,1.2345679012345678,0.49382716049382713,0.8763102725366878,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.18,6.0,15.0
Sheffield United,Man City,17.0,16.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.47368421052631576,5.315789473684211,5.894736842105263,0.8763102725366878,0.8641975308641975,1.6049382716049383,1.5136268343815515,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.3,3.25,3.0
Tottenham,Aston Villa,7.0,10.0,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.3684210526315789,0.21052631578947367,6.105263157894737,4.947368421052632,1.3542976939203355,1.1111111111111112,0.8641975308641975,0.7966457023060798,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.8,3.2,4.75
Watford,Arsenal,20.0,4.0,0.05555555555555555,0.47368421052631576,0.4444444444444444,0.3157894736842105,0.5,0.21052631578947367,4.666666666666667,7.894736842105263,0.6273584905660378,1.3580246913580247,0.9722222222222222,0.7169811320754718,0.0,2.0,2.0,1.0,2.0,1.0,0.0,8.0,4.2,1.4
West Ham,Portsmouth,18.0,6.0,0.2631578947368421,0.47368421052631576,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.2631578947368421,4.421052631578948,6.421052631578948,0.7169811320754718,1.1111111111111112,0.9876543209876543,0.7966457023060798,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.25,3.2,3.1
Charlton,Fulham,19.0,12.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.6842105263157895,0.3684210526315789,4.7368421052631575,4.157894736842105,0.4779874213836478,1.1111111111111112,1.2345679012345678,1.5932914046121596,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.5,3.25,2.7
Blackburn,Middlesbrough,14.0,15.0,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.47368421052631576,0.47368421052631576,5.315789473684211,5.0,0.8603773584905661,0.8641975308641975,1.3333333333333333,1.1153039832285117,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.2,3.75
Bolton,Portsmouth,4.0,5.0,0.55,0.5,0.15,0.25,0.3,0.25,4.35,6.4,1.0,1.1956521739130435,0.8695652173913043,0.7857142857142858,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3.2,3.75
Charlton,Aston Villa,19.0,10.0,0.15,0.25,0.2,0.5,0.65,0.25,4.85,5.05,0.5714285714285715,1.0869565217391304,1.3043478260869563,0.8571428571428572,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.6,3.2,2.62
Chelsea,Fulham,2.0,13.0,0.7,0.3,0.2,0.35,0.1,0.35,7.4,4.4,1.2857142857142858,1.1956521739130435,0.6521739130434782,1.5714285714285716,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.14,6.5,21.0
Everton,Newcastle,8.0,11.0,0.35,0.35,0.35,0.2,0.3,0.45,4.7,6.1,1.0714285714285714,0.7608695652173912,0.8695652173913043,0.8571428571428572,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.1,3.25,3.4
Man United,Reading,1.0,9.0,0.8,0.4,0.1,0.15,0.1,0.45,8.75,3.25,1.6428571428571428,1.0869565217391304,0.5434782608695652,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.2,6.0,13.0
Sheffield United,Arsenal,17.0,3.0,0.25,0.5,0.25,0.3,0.5,0.2,5.7,7.9,0.7857142857142858,1.4130434782608696,1.5217391304347825,0.7142857142857143,0.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,4.0,1.5
Tottenham,Liverpool,7.0,6.0,0.45,0.5,0.2,0.2,0.35,0.3,6.3,8.0,1.3571428571428572,0.8695652173913043,0.8695652173913043,0.9285714285714287,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.6,3.2,2.62
West Ham,Man City,18.0,14.0,0.25,0.3,0.15,0.25,0.6,0.45,4.55,6.0,0.7142857142857143,0.8695652173913043,1.0869565217391304,1.3571428571428572,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.1,3.2,3.5
Fulham,Watford,13.0,20.0,0.3,0.05263157894736842,0.35,0.42105263157894735,0.35,0.5263157894736842,4.4,4.578947368421052,0.6428571428571429,0.43478260869565216,0.8695652173913043,1.2142857142857144,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.66,3.4,5.5
Liverpool,Bolton,6.0,4.0,0.5,0.55,0.2,0.15,0.3,0.3,8.0,4.35,1.4285714285714286,1.0869565217391304,0.3260869565217391,0.5714285714285715,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.61,3.4,6.0
Man City,Everton,11.0,7.0,0.3333333333333333,0.38095238095238093,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.2857142857142857,5.9523809523809526,4.904761904761905,0.5656565656565656,0.9792746113989638,0.5440414507772021,0.8484848484848484,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.37,3.2,2.9
Middlesbrough,Sheffield United,17.0,15.0,0.23809523809523808,0.2857142857142857,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.47619047619047616,4.857142857142857,5.666666666666667,0.7070707070707071,0.4352331606217617,1.0880829015544042,0.8484848484848484,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.8,3.4,4.5
Newcastle,Man United,13.0,1.0,0.3333333333333333,0.8095238095238095,0.19047619047619047,0.09523809523809523,0.47619047619047616,0.09523809523809523,5.9523809523809526,8.904761904761905,0.9898989898989898,2.284974093264249,1.1968911917098448,0.4242424242424242,0.0,2.0,2.0,2.0,2.0,2.0,0.0,6.5,3.75,1.53
Portsmouth,Tottenham,6.0,8.0,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.19047619047619047,0.2857142857142857,0.38095238095238093,6.428571428571429,6.142857142857143,1.3434343434343432,0.6528497409326425,0.7616580310880829,1.2727272727272727,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.4,3.2,2.87
Reading,West Ham,9.0,18.0,0.38095238095238093,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.47619047619047616,0.6190476190476191,3.238095238095238,4.619047619047619,0.8484848484848484,0.21761658031088085,1.4145077720207255,1.1313131313131313,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.1,3.2,3.5
Wigan,Blackburn,16.0,14.0,0.3,0.35,0.2,0.2,0.5,0.45,5.15,5.4,0.8484848484848484,0.8462867012089811,1.6321243523316062,1.2570145903479235,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.37,3.2,2.9
Arsenal,Charlton,5.0,19.0,0.47619047619047616,0.19047619047619047,0.2857142857142857,0.19047619047619047,0.23809523809523808,0.6190476190476191,7.714285714285714,5.0,1.6969696969696968,0.7616580310880829,0.8704663212435234,1.626262626262626,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.22,5.5,13.0
Aston Villa,Chelsea,12.0,2.0,0.23809523809523808,0.6666666666666666,0.47619047619047616,0.23809523809523808,0.2857142857142857,0.09523809523809523,4.904761904761905,7.238095238095238,0.8484848484848484,1.8497409326424872,1.1968911917098448,0.6363636363636364,1.0,2.0,2.0,0.0,1.0,1.0,0.0,6.5,3.75,1.53
Blackburn,Arsenal,14.0,5.0,0.35,0.47619047619047616,0.2,0.2857142857142857,0.45,0.23809523809523808,5.4,7.714285714285714,0.8999081726354453,1.2859161563824777,1.2859161563824777,0.7070707070707071,0.0,0.0,2.0,2.0,2.0,2.0,0.0,4.2,3.4,1.83
Bolton,Man City,4.0,11.0,0.5454545454545454,0.3333333333333333,0.13636363636363635,0.23809523809523808,0.3181818181818182,0.42857142857142855,4.2727272727272725,5.9523809523809526,1.0927456382001837,0.8902496467263308,0.9891662741403674,1.221303948576676,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.8,3.25,4.75
Charlton,Middlesbrough,19.0,15.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.6363636363636364,0.45454545454545453,4.863636363636363,4.954545454545454,0.6349206349206349,0.7881773399014779,1.2807881773399015,1.0158730158730158,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.5,3.2,2.75
Chelsea,Wigan,2.0,17.0,0.6363636363636364,0.2857142857142857,0.2727272727272727,0.19047619047619047,0.09090909090909091,0.5238095238095238,7.454545454545454,5.142857142857143,1.2698412698412698,1.1921182266009853,0.7881773399014779,0.9777777777777776,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.2,6.0,13.0
Man United,Aston Villa,1.0,13.0,0.7727272727272727,0.22727272727272727,0.13636363636363635,0.5,0.09090909090909091,0.2727272727272727,8.863636363636363,4.7727272727272725,1.6507936507936507,1.083743842364532,0.689655172413793,0.8888888888888888,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.25,5.5,11.0
Sheffield United,Portsmouth,16.0,6.0,0.2727272727272727,0.45454545454545453,0.22727272727272727,0.2727272727272727,0.5,0.2727272727272727,5.545454545454546,6.545454545454546,0.7619047619047619,1.2807881773399015,1.379310344827586,0.8888888888888888,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.6,3.2,2.62
Watford,Liverpool,20.0,4.0,0.05,0.5454545454545454,0.45,0.18181818181818182,0.5,0.2727272727272727,4.6,7.909090909090909,0.6208112874779541,0.8866995073891626,1.083743842364532,0.8253968253968254,0.0,1.0,0.0,2.0,2.0,0.0,2.0,6.5,3.75,1.53
West Ham,Fulham,18.0,12.0,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.4090909090909091,0.6363636363636364,0.3181818181818182,4.545454545454546,4.454545454545454,0.6349206349206349,1.2807881773399015,1.083743842364532,1.5238095238095237,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.1,3.3,3.4
Everton,Reading,8.0,9.0,0.36363636363636365,0.4090909090909091,0.3181818181818182,0.13636363636363635,0.3181818181818182,0.45454545454545453,4.909090909090909,3.5,1.1428571428571428,1.1822660098522166,0.7881773399014779,1.0793650793650793,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.2,3.75
Tottenham,Newcastle,7.0,14.0,0.4090909090909091,0.3181818181818182,0.22727272727272727,0.22727272727272727,0.36363636363636365,0.45454545454545453,6.181818181818182,6.045454545454546,1.2063492063492063,0.689655172413793,0.8866995073891626,0.9523809523809522,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.8,3.4,4.5
Aston Villa,Watford,13.0,20.0,0.22727272727272727,0.05,0.5,0.45,0.2727272727272727,0.5,4.7727272727272725,4.6,0.7619047619047619,0.39408866995073893,1.083743842364532,1.0793650793650793,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.57,3.6,6.0
Fulham,Tottenham,12.0,7.0,0.2727272727272727,0.4090909090909091,0.4090909090909091,0.22727272727272727,0.3181818181818182,0.36363636363636365,4.454545454545454,6.181818181818182,0.5714285714285714,0.689655172413793,0.7881773399014779,1.2063492063492063,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.87,3.2,2.4
Liverpool,Chelsea,3.0,2.0,0.5652173913043478,0.6521739130434783,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.08695652173913043,8.130434782608695,7.391304347826087,1.444171444171444,1.623080116230801,0.286425902864259,0.5651105651105651,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.87,3.0,2.5
Man City,Blackburn,10.0,14.0,0.34782608695652173,0.36363636363636365,0.2608695652173913,0.18181818181818182,0.391304347826087,0.45454545454545453,5.739130434782608,5.454545454545454,0.6279006279006278,1.050228310502283,0.572851805728518,1.105105105105105,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.25,3.2,3.1
Middlesbrough,Bolton,15.0,5.0,0.30434782608695654,0.5217391304347826,0.2608695652173913,0.17391304347826086,0.43478260869565216,0.30434782608695654,5.130434782608695,4.260869565217392,0.8162708162708162,0.9547530095475301,1.050228310502283,0.6906906906906907,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.5,3.2,2.75
Newcastle,West Ham,12.0,18.0,0.34782608695652173,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.43478260869565216,0.6086956521739131,6.086956521739131,4.6521739130434785,1.0046410046410046,0.19095060190950602,1.2411789124117891,1.3813813813813813,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.8,3.4,4.33
Portsmouth,Charlton,6.0,19.0,0.43478260869565216,0.17391304347826086,0.30434782608695654,0.17391304347826086,0.2608695652173913,0.6521739130434783,6.521739130434782,5.043478260869565,1.2558012558012557,0.668327106683271,0.7638024076380241,1.6953316953316953,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.57,3.8,5.5
Reading,Sheffield United,9.0,16.0,0.391304347826087,0.2608695652173913,0.17391304347826086,0.2608695652173913,0.43478260869565216,0.4782608695652174,3.4782608695652173,5.434782608695652,1.1302211302211302,0.47737650477376503,1.2411789124117891,0.9418509418509418,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.83,3.3,4.33
Arsenal,Man United,4.0,1.0,0.5217391304347826,0.782608695652174,0.2608695652173913,0.13043478260869565,0.21739130434782608,0.08695652173913043,7.6521739130434785,9.217391304347826,1.758121758121758,2.195931921959319,0.7638024076380241,0.5023205023205023,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.5,3.1,2.8
Wigan,Everton,17.0,8.0,0.2727272727272727,0.34782608695652173,0.18181818181818182,0.34782608695652173,0.5454545454545454,0.30434782608695654,4.954545454545454,5.0,0.7534807534807534,0.9547530095475301,1.7185554171855542,0.879060879060879,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.5,3.2,2.75
Watford,Blackburn,20.0,14.0,0.045454545454545456,0.36363636363636365,0.4090909090909091,0.18181818181818182,0.5454545454545454,0.45454545454545453,4.636363636363637,5.454545454545454,0.5525525525525525,1.050228310502283,1.2602739726027397,1.105105105105105,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.4,3.25,2.1
Portsmouth,Middlesbrough,6.0,15.0,0.43478260869565216,0.30434782608695654,0.30434782608695654,0.2608695652173913,0.2608695652173913,0.43478260869565216,6.521739130434782,5.130434782608695,1.2558012558012557,0.9627092846270927,0.7638024076380241,0.9784784784784785,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.9,3.3,4.0
Reading,Wigan,8.0,17.0,0.4166666666666667,0.2608695652173913,0.16666666666666666,0.17391304347826086,0.4166666666666667,0.5652173913043478,3.75,5.0,1.2034383954154728,1.0389610389610389,1.2121212121212122,1.1252930450638188,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.8,3.3,4.5
Sheffield United,Fulham,16.0,15.0,0.25,0.25,0.25,0.4583333333333333,0.5,0.2916666666666667,5.25,4.458333333333333,0.7449856733524355,1.3852813852813852,1.2987012987012987,1.5472779369627507,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.4,3.2,2.87
West Ham,Liverpool,18.0,3.0,0.20833333333333334,0.5833333333333334,0.20833333333333334,0.16666666666666666,0.5833333333333334,0.25,4.75,8.125,0.7449856733524355,1.0389610389610389,1.2121212121212122,0.7449856733524355,0.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,3.6,1.66
Bolton,Charlton,5.0,19.0,0.5,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.625,4.291666666666667,5.041666666666667,0.9742120343839542,0.6926406926406926,0.8658008658008658,1.5472779369627507,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.5,4.0,6.0
Chelsea,Blackburn,2.0,11.0,0.625,0.375,0.25,0.16666666666666666,0.125,0.4583333333333333,7.208333333333333,5.333333333333333,1.3753581661891119,1.2121212121212122,0.6926406926406926,1.0315186246418337,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.28,5.0,10.0
Man United,Watford,1.0,20.0,0.75,0.08695652173913043,0.125,0.391304347826087,0.125,0.5217391304347826,9.083333333333334,4.739130434782608,1.66189111747851,0.3463203463203463,0.6926406926406926,1.0888252148997135,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.14,7.0,17.0
Newcastle,Aston Villa,12.0,14.0,0.3333333333333333,0.25,0.25,0.4583333333333333,0.4166666666666667,0.2916666666666667,6.125,4.833333333333333,1.0315186246418337,1.0389610389610389,1.2987012987012987,0.9742120343839542,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.1,3.2,3.5
